id,name,category,primary_muscles,difficulty,image_url
Plyo_Kettlebell_Pushups,Flexiones Pliométricas con Kettlebells,Kettlebell,Pecho,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plyo_Kettlebell_Pushups/0.jpg
Plyo_Push-up,Flexiones Pliométricas (con Aplauso),Peso Corporal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plyo_Push-up/0.jpg
Posterior_Tibialis_Stretch,Estiramiento de Tibial Posterior,Otros,Gemelos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Posterior_Tibialis_Stretch/0.jpg
Power_Clean,Power Clean,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Clean/0.jpg
Power_Clean_from_Blocks,Power Clean desde Bloques,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Clean_from_Blocks/0.jpg
Power_Jerk,Power Jerk,Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Jerk/0.jpg
Power_Partials,Elevaciones Laterales Cortas Explosivas (Power Partials),Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Partials/0.jpg
Power_Snatch,Power Snatch,Barra,Femorales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Snatch/0.jpg
Power_Snatch_from_Blocks,Power Snatch desde Bloques,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Snatch_from_Blocks/0.jpg
Power_Stairs,Subida de Escaleras con Carga (Strongman),Otros,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Power_Stairs/0.jpg
Preacher_Curl,Curl de Bíceps en Banco Predicador,Barra,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Preacher_Curl/0.jpg
Preacher_Hammer_Dumbbell_Curl,Curl Martillo en Banco Predicador con Mancuerna,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Preacher_Hammer_Dumbbell_Curl/0.jpg
Press_Sit-Up,Press Sit-up (Abdominales con Barra),Barra,Abdominales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Press_Sit-Up/0.jpg
Prone_Manual_Hamstring,Curl de Femorales Prono Asistido,,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Prone_Manual_Hamstring/0.jpg
Prowler_Sprint,Sprint Empujando Trineo (Prowler),Otros,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Prowler_Sprint/0.jpg
Pull_Through,Pull Through en Polea (Cadera/Glúteos),Polea,Glúteos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pull_Through/0.jpg
Pullups,Dominadas Pronas (Pull-ups),Peso Corporal,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pullups/0.jpg
Push-Up_Wide,Flexiones de Brazos con Agarre Ancho,Peso Corporal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push-Up_Wide/0.jpg
Push-Ups_-_Close_Triceps_Position,Flexiones de Brazos con Agarre Cerrado (Tríceps),Peso Corporal,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push-Ups_-_Close_Triceps_Position/0.jpg
Push-Ups_With_Feet_Elevated,Flexiones de Brazos con Pies Elevados,Peso Corporal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push-Ups_With_Feet_Elevated/0.jpg
Push-Ups_With_Feet_On_An_Exercise_Ball,Flexiones de Brazos con Pies en Fitball,Fitball,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push-Ups_With_Feet_On_An_Exercise_Ball/0.jpg
Push_Press,Push Press con Barra,Barra,Hombros,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push_Press/0.jpg
Push_Press_-_Behind_the_Neck,Push Press con Barra Tras Nuca,Barra,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push_Press_-_Behind_the_Neck/0.jpg
Push_Up_to_Side_Plank,Flexión de Brazos y Rotación a Plancha Lateral,Peso Corporal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Push_Up_to_Side_Plank/0.jpg
Pushups,Flexiones de Brazos (Lagartijas),Peso Corporal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pushups/0.jpg
Pushups_Close_and_Wide_Hand_Positions,Flexiones Alternando Agarre Cerrado y Ancho,Peso Corporal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pushups_Close_and_Wide_Hand_Positions/0.jpg
Pyramid,Pirámide (Estiramiento de Yoga),Fitball,Espalda Baja,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pyramid/0.jpg
Quad_Stretch,Estiramiento de Cuádriceps,Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Quad_Stretch/0.jpg
Quadriceps-SMR,Masaje de Cuádriceps con Foam Roller,Foam Roller,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Quadriceps-SMR/0.jpg
Quick_Leap,Salto de Potencia,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Quick_Leap/0.jpg
Rack_Delivery,Cargada desde el Rack,Barra,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rack_Delivery/0.jpg
Rack_Pull_with_Bands,Peso Muerto Parcial con Bandas (Rack Pull),Barra,Espalda Baja,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rack_Pull_with_Bands/0.jpg
Rack_Pulls,Peso Muerto Parcial (Rack Pulls),Barra,Espalda Baja,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rack_Pulls/0.jpg
Rear_Leg_Raises,Patadas de Pierna Traseras (Glúteo),Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rear_Leg_Raises/0.jpg
Recumbent_Bike,Bicicleta Recostada,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Recumbent_Bike/0.jpg
Return_Push_from_Stance,Empujes desde Posición (Velocidad),Balón Medicinal,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Return_Push_from_Stance/0.jpg
Reverse_Band_Bench_Press,Press de Banca con Banda Reversa,Barra,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Band_Bench_Press/0.jpg
Reverse_Band_Box_Squat,Sentadilla al Cajón con Banda Reversa,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Band_Box_Squat/0.jpg
Reverse_Band_Deadlift,Peso Muerto con Banda Reversa,Barra,Espalda Baja,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Band_Deadlift/0.jpg
Reverse_Band_Power_Squat,Sentadilla de Potencia con Banda Reversa,Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Band_Power_Squat/0.jpg
Reverse_Band_Sumo_Deadlift,Peso Muerto Sumo con Banda Reversa,Barra,Femorales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Band_Sumo_Deadlift/0.jpg
Reverse_Barbell_Curl,Curl de Bíceps Invertido con Barra,Barra,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Barbell_Curl/0.jpg
Reverse_Barbell_Preacher_Curls,Curl Predicador Invertido con Barra,Barra W,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Barbell_Preacher_Curls/0.jpg
Reverse_Cable_Curl,Curl Invertido en Polea,Polea,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Cable_Curl/0.jpg
Reverse_Crunch,Crunch Abdominal Invertido,Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Crunch/0.jpg
Reverse_Flyes,Aperturas Invertidas (Hombro Posterior),Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Flyes/0.jpg
Reverse_Flyes_With_External_Rotation,Aperturas Invertidas con Rotación Externa,Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Flyes_With_External_Rotation/0.jpg
Reverse_Grip_Bent-Over_Rows,Remo Supino Inclinado con Barra,Barra,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Grip_Bent-Over_Rows/0.jpg
Reverse_Grip_Triceps_Pushdown,Extensión de Tríceps Invertida en Polea (Supino),Polea,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Grip_Triceps_Pushdown/0.jpg
Reverse_Hyperextension,Hiperxtensiones Inversas,Máquina,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Hyperextension/0.jpg
Reverse_Machine_Flyes,Aperturas Invertidas en Máquina,Máquina,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Machine_Flyes/0.jpg
Reverse_Plate_Curls,Curl Invertido con Disco,Otros,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Plate_Curls/0.jpg
Reverse_Triceps_Bench_Press,Press Invertido con Barra para Tríceps,Barra,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Reverse_Triceps_Bench_Press/0.jpg
Rhomboids-SMR,Masaje de Romboides con Foam Roller,Foam Roller,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rhomboids-SMR/0.jpg
Rickshaw_Carry,Caminata con Soporte Rickshaw (Strongman),Otros,Antebrazos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rickshaw_Carry/0.jpg
Rickshaw_Deadlift,Peso Muerto con Rickshaw,Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rickshaw_Deadlift/0.jpg
Ring_Dips,Fondos en Anillas,Otros,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Ring_Dips/0.jpg
Rocket_Jump,Salto Explosivo (Rocket Jump),Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rocket_Jump/0.jpg
Rocking_Standing_Calf_Raise,Elevación de Talones de Pie Balanceado,Barra,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rocking_Standing_Calf_Raise/0.jpg
Rocky_Pull-Ups_Pulldowns,Dominadas al Pecho y Nuca (Rocky Pull-Ups),Otros,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rocky_Pull-Ups_Pulldowns/0.jpg
Romanian_Deadlift,Peso Muerto Rumano,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Romanian_Deadlift/0.jpg
Romanian_Deadlift_from_Deficit,Peso Muerto Rumano con Déficit,Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Romanian_Deadlift_from_Deficit/0.jpg
Rope_Climb,Trepar la Cuerda,Otros,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rope_Climb/0.jpg
Rope_Crunch,Encogimientos con Cuerda en Polea,Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rope_Crunch/0.jpg
Rope_Jumping,Salto a la Soga,Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rope_Jumping/0.jpg
Rope_Straight-Arm_Pulldown,Pullover en Polea Alta con Cuerda (Brazos Rectos),Polea,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rope_Straight-Arm_Pulldown/0.jpg
Round_The_World_Shoulder_Stretch,Estiramiento de Hombro Alrededor del Mundo,Otros,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Round_The_World_Shoulder_Stretch/0.jpg
Rowing_Stationary,Remo Estacionario (Cardio),Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Rowing_Stationary/0.jpg
Runners_Stretch,Estiramiento del Corredor,,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Runners_Stretch/0.jpg
Running_Treadmill,Correr en Cinta,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Running_Treadmill/0.jpg
Russian_Twist,Giros Rusos (Russian Twists),Peso Corporal,Abdominales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Russian_Twist/0.jpg
Sandbag_Load,Carga de Saco de Arena (Strongman),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sandbag_Load/0.jpg
Scapular_Pull-Up,Dominadas Escapulares,,Trapecio,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Scapular_Pull-Up/0.jpg
Scissor_Kick,Patada de Tijera (Abdominales),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Scissor_Kick/0.jpg
Scissors_Jump,Saltos de Tijera (Zancadas con Salto),Peso Corporal,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Scissors_Jump/0.jpg
Seated_Band_Hamstring_Curl,Curl de Femorales Sentado con Banda,Otros,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Band_Hamstring_Curl/0.jpg
Seated_Barbell_Military_Press,Press Militar Sentado con Barra,Barra,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Barbell_Military_Press/0.jpg
Seated_Barbell_Twist,Giros de Tronco Sentado con Barra,Barra,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Barbell_Twist/0.jpg
Seated_Bent-Over_One-Arm_Dumbbell_Triceps_Extension,Extensión de Tríceps Unilateral Sentado Inclinado con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Bent-Over_One-Arm_Dumbbell_Triceps_Extension/0.jpg
Seated_Bent-Over_Rear_Delt_Raise,Vuelos Posteriores Sentado Inclinado,Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Bent-Over_Rear_Delt_Raise/0.jpg
Seated_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension,Extensión de Tríceps Sentado Inclinado con Mancuerna,Mancuerna,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Bent-Over_Two-Arm_Dumbbell_Triceps_Extension/0.jpg
Seated_Biceps,Estiramiento de Bíceps Sentado,Peso Corporal,Bíceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Biceps/0.jpg
Seated_Cable_Rows,Remo Sentado en Polea (Remo Gironda),Polea,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Cable_Rows/0.jpg
Seated_Cable_Shoulder_Press,Press de Hombro Sentado en Polea,Polea,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Cable_Shoulder_Press/0.jpg
Seated_Calf_Raise,Costurera (Elevación de Talones Sentado),Máquina,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Calf_Raise/0.jpg
Seated_Calf_Stretch,Estiramiento de Gemelos Sentado,,Gemelos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Calf_Stretch/0.jpg
Seated_Close-Grip_Concentration_Barbell_Curl,Curl Concentrado Sentado con Barra Agarre Cerrado,Barra,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Close-Grip_Concentration_Barbell_Curl/0.jpg
Seated_Dumbbell_Curl,Curl de Bíceps Sentado con Mancuernas,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Dumbbell_Curl/0.jpg
Seated_Dumbbell_Inner_Biceps_Curl,Curl de Bíceps Externo Sentado con Mancuernas,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Dumbbell_Inner_Biceps_Curl/0.jpg
Seated_Dumbbell_Palms-Down_Wrist_Curl,Curl de Muñeca Prono Sentado con Mancuernas,Mancuerna,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Dumbbell_Palms-Down_Wrist_Curl/0.jpg
Seated_Dumbbell_Palms-Up_Wrist_Curl,Curl de Muñeca Supino Sentado con Mancuernas,Mancuerna,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Dumbbell_Palms-Up_Wrist_Curl/0.jpg
Seated_Dumbbell_Press,Press de Hombros Sentado con Mancuernas,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Dumbbell_Press/0.jpg
Seated_Flat_Bench_Leg_Pull-In,Encogimientos de Piernas en Banco Plano,Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Flat_Bench_Leg_Pull-In/0.jpg
Seated_Floor_Hamstring_Stretch,Estiramiento de Femorales Sentado en el Suelo,,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Floor_Hamstring_Stretch/0.jpg
Seated_Front_Deltoid,Estiramiento de Deltoides Anterior Sentado,Peso Corporal,Hombros,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Front_Deltoid/0.jpg
Seated_Glute,Estiramiento de Glúteos Sentado,Peso Corporal,Glúteos,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Glute/0.jpg
Seated_Good_Mornings,Buenos Días Sentado,Barra,Espalda Baja,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Good_Mornings/0.jpg
Seated_Hamstring,Estiramiento de Femorales Sentado,,Femorales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Hamstring/0.jpg
Seated_Hamstring_and_Calf_Stretch,Estiramiento de Femorales y Gemelos Sentado,Otros,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Hamstring_and_Calf_Stretch/0.jpg
Seated_Head_Harness_Neck_Resistance,Fortalecimiento de Cuello Sentado con Arnés,Otros,Cuello,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Head_Harness_Neck_Resistance/0.jpg
Seated_Leg_Curl,Camilla de Femorales Sentado (Curl Sentado),Máquina,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Leg_Curl/0.jpg
Seated_Leg_Tucks,Encogimientos de Abdomen Sentado (Leg Tucks),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Leg_Tucks/0.jpg
Seated_One-Arm_Dumbbell_Palms-Down_Wrist_Curl,Curl de Muñeca Prono Unilateral Sentado con Mancuerna,Mancuerna,Antebrazos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_One-Arm_Dumbbell_Palms-Down_Wrist_Curl/0.jpg
Seated_One-Arm_Dumbbell_Palms-Up_Wrist_Curl,Curl de Muñeca Supino Unilateral Sentado con Mancuerna,Mancuerna,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_One-Arm_Dumbbell_Palms-Up_Wrist_Curl/0.jpg
Seated_One-arm_Cable_Pulley_Rows,Remo Unilateral Sentado en Polea,Polea,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_One-arm_Cable_Pulley_Rows/0.jpg
Seated_Overhead_Stretch,Estiramiento por Encima de la Cabeza Sentado,,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Overhead_Stretch/0.jpg
Seated_Palm-Up_Barbell_Wrist_Curl,Curl de Muñeca Supino Sentado con Barra,Barra,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Palm-Up_Barbell_Wrist_Curl/0.jpg
Seated_Palms-Down_Barbell_Wrist_Curl,Curl de Muñeca Prono Sentado con Barra,Barra,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Palms-Down_Barbell_Wrist_Curl/0.jpg
Seated_Side_Lateral_Raise,Vuelos Laterales Sentado con Mancuerna,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Side_Lateral_Raise/0.jpg
Seated_Triceps_Press,Press Francés Sentado con Mancuerna (Copa),Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Triceps_Press/0.jpg
Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl,Curl de Muñeca Supino Sentado con Polea Baja,Polea,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl/0.jpg
See-Saw_Press_Alternating_Side_Press,Press See-Saw (Press de Hombro Alterno Unilateral),Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/See-Saw_Press_Alternating_Side_Press/0.jpg
Shotgun_Row,Remo Shotgun Unilateral en Polea,Polea,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Shotgun_Row/0.jpg
Shoulder_Circles,Círculos de Hombro (Movilidad),,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Shoulder_Circles/0.jpg
Shoulder_Press_-_With_Bands,Press de Hombros con Bandas,Banda,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Shoulder_Press_-_With_Bands/0.jpg
Shoulder_Raise,Elevación de Hombros,,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Shoulder_Raise/0.jpg
Shoulder_Stretch,Estiramiento de Hombro,,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Shoulder_Stretch/0.jpg
Side-Lying_Floor_Stretch,Estiramiento Lateral Acostado en el Suelo,,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side-Lying_Floor_Stretch/0.jpg
Side_Bridge,Plancha Lateral (Side Bridge),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Bridge/0.jpg
Side_Hop-Sprint,Salto Lateral y Sprint (Agilidad),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Hop-Sprint/0.jpg
Side_Jackknife,Encogimientos Laterales de Lado (Side Jackknife),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Jackknife/0.jpg
Side_Lateral_Raise,Vuelos Laterales con Mancuerna,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Lateral_Raise/0.jpg
Side_Laterals_to_Front_Raise,Vuelos Laterales a Frontales con Mancuerna,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Laterals_to_Front_Raise/0.jpg
Side_Leg_Raises,Elevación Lateral de Piernas,Peso Corporal,Aductores,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Leg_Raises/0.jpg
Side_Lying_Groin_Stretch,Estiramiento de Aductores Acostado de Lado,,Aductores,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Lying_Groin_Stretch/0.jpg
Side_Neck_Stretch,Estiramiento Lateral de Cuello,,Cuello,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Neck_Stretch/0.jpg
Side_Standing_Long_Jump,Salto en Largo Lateral de Pie,,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Standing_Long_Jump/0.jpg
Side_To_Side_Chins,Dominadas Laterales (Lado a Lado),Otros,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_To_Side_Chins/0.jpg
Side_Wrist_Pull,Estiramiento Lateral de Muñeca,,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_Wrist_Pull/0.jpg
Side_to_Side_Box_Shuffle,Desplazamiento Lateral sobre Cajón (Shuffle),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Side_to_Side_Box_Shuffle/0.jpg
Single-Arm_Cable_Crossover,Cruce Unilateral en Polea,Polea,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Arm_Cable_Crossover/0.jpg
Single-Arm_Linear_Jammer,Empuje Unilateral Landmine (Jammer),Barra,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Arm_Linear_Jammer/0.jpg
Single-Arm_Push-Up,Flexiones a una Mano,Peso Corporal,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Arm_Push-Up/0.jpg
Single-Cone_Sprint_Drill,Sprint Corto con Cono (Drill de Velocidad),Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Cone_Sprint_Drill/0.jpg
Single-Leg_High_Box_Squat,Sentadilla Unilateral a Cajón Alto,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Single-Leg_High_Box_Squat/0.jpg
